Serial,Potential(V),Current (uA),pH,Temperature,GLUCOSE
1984,-0.129600736,4336.217,4.5,25,0.25mM
1985,-0.119592968,4183.403,4.5,25,0.25mM
1986,-0.109585184,4049.644,4.5,25,0.25mM
1987,-0.099577408,3941.291,4.5,25,0.25mM
1988,-0.089569624,3867.254,4.5,25,0.25mM
1989,-0.079561848,3833.601,4.5,25,0.25mM
1990,-0.069554072,3818.339,4.5,25,0.25mM
1991,-0.059546288,3790.753,4.5,25,0.25mM
1992,-0.049538508,3739.847,4.5,25,0.25mM
1993,-0.039530728,3662.966,4.5,25,0.25mM
1994,-0.029522948,3565.136,4.5,25,0.25mM
1995,-0.01951517,3448.63,4.5,25,0.25mM
1996,-0.009507391,3318.947,4.5,25,0.25mM
1997,0.000500388,3179.311,4.5,25,0.25mM
1998,0.010508168,3029.815,4.5,25,0.25mM
1999,0.020515946,2870.082,4.5,25,0.25mM
2000,0.030523726,2700.016,4.5,25,0.25mM
2001,0.040531504,2521.986,4.5,25,0.25mM
2002,0.050539284,2338.174,4.5,25,0.25mM
2003,0.060547064,2150.191,4.5,25,0.25mM
2004,0.070554848,1960.692,4.5,25,0.25mM
2005,0.080562624,1770.434,4.5,25,0.25mM
2006,0.090570408,1580.365,4.5,25,0.25mM
2007,0.100578184,1392.477,4.5,25,0.25mM
2008,0.11058596,1206.958,4.5,25,0.25mM
2009,0.120593744,1022.104,4.5,25,0.25mM
2010,0.130601528,841.61,4.5,25,0.25mM
2011,0.140609,666.993,4.5,25,0.25mM
2012,0.150617,495.505,4.5,25,0.25mM
2013,0.160624,328.377,4.5,25,0.25mM
2014,0.170632,166.653,4.5,25,0.25mM
2015,0.18064,9.858979,4.5,25,0.25mM
2016,0.190648,0,4.5,25,0.25mM
2017,0.200655,0,4.5,25,0.25mM
2018,0.210663,0,4.5,25,0.25mM
2019,0.220671,0,4.5,25,0.25mM
2020,0.230679,0,4.5,25,0.25mM
2021,0.240687,0,4.5,25,0.25mM
2022,0.250694,0,4.5,25,0.25mM
2023,0.260702,0,4.5,25,0.25mM
2024,0.27071,0,4.5,25,0.25mM
2025,0.280718,0,4.5,25,0.25mM
2026,0.290725,-0.094762064,4.5,25,0.25mM
2027,0.300733,0,4.5,25,0.25mM
2028,0.310741,0.094762064,4.5,25,0.25mM
2029,0.320749,-1.895939,4.5,25,0.25mM
2030,0.330757,-6.161629,4.5,25,0.25mM
2031,0.340764,-5.119014,4.5,25,0.25mM
2032,0.350772,-5.782581,4.5,25,0.25mM
2033,0.36078,-3.412598,4.5,25,0.25mM
2034,0.370788,-5.024252,4.5,25,0.25mM
2035,0.380795,-6.541143,4.5,25,0.25mM
2036,0.390803,-7.583758,4.5,25,0.25mM
2037,0.400811,-8.057802,4.5,25,0.25mM
2038,0.410819,-10.238261,4.5,25,0.25mM
2039,0.420827,-10.712071,4.5,25,0.25mM
2040,0.430834,-9.384936,4.5,25,0.25mM
2041,0.440842,-9.195179,4.5,25,0.25mM
2042,0.45085,-8.342321,4.5,25,0.25mM
2043,0.460858,-2.749031,4.5,25,0.25mM
2044,0.470866,-7.299472,4.5,25,0.25mM
2045,0.480873,-4.170927,4.5,25,0.25mM
2046,0.490881,-4.645203,4.5,25,0.25mM
2047,0.500889,-3.128312,4.5,25,0.25mM
2048,0.510897,-2.464744,4.5,25,0.25mM
2049,0.520904,-2.369982,4.5,25,0.25mM
2050,0.530912,-2.464744,4.5,25,0.25mM
2051,0.54092,-1.706182,4.5,25,0.25mM
2052,0.550928,-3.697117,4.5,25,0.25mM
2053,0.560936,-1.801119,4.5,25,0.25mM
2054,0.570943,-0.663567,4.5,25,0.25mM
2055,0.580951,-1.13761,4.5,25,0.25mM
2056,0.590959,-3.128312,4.5,25,0.25mM
2057,0.600967,-1.895939,4.5,25,0.25mM
2058,-0.599966,-0.379281,4.5,35,0.25mM
2059,-0.589958,-0.474043,4.5,35,0.25mM
2060,-0.57995,-0.379281,4.5,35,0.25mM
2061,-0.569943,-0.379281,4.5,35,0.25mM
2062,-0.559935,-0.379281,4.5,35,0.25mM
2063,-0.549927,-0.379281,4.5,35,0.25mM
2064,-0.539919,-0.379281,4.5,35,0.25mM
2065,-0.529911,-0.379281,4.5,35,0.25mM
2066,-0.519904,-0.379281,4.5,35,0.25mM
2067,-0.509896,-0.379281,4.5,35,0.25mM
2068,-0.499888,-0.379281,4.5,35,0.25mM
2069,-0.48988,-0.379281,4.5,35,0.25mM
2070,-0.479872,-0.379281,4.5,35,0.25mM
2071,-0.469865,-0.379281,4.5,35,0.25mM
2072,-0.459857,-0.379281,4.5,35,0.25mM
2073,-0.449849,-0.474043,4.5,35,0.25mM
2074,-0.439841,-0.284519,4.5,35,0.25mM
2075,-0.429834,0.379048,4.5,35,0.25mM
2076,-0.419826,1.327134,4.5,35,0.25mM
2077,-0.409818,46.355876,4.5,35,0.25mM
2078,-0.39981,224.195,4.5,35,0.25mM
2079,-0.389802,409.903,4.5,35,0.25mM
2080,-0.379795,607.081,4.5,35,0.25mM
2081,-0.369787,817.816,4.5,35,0.25mM
2082,-0.359779,1034.806,4.5,35,0.25mM
2083,-0.349771,1255.779,4.5,35,0.25mM
2084,-0.339764,1484.62,4.5,35,0.25mM
2085,-0.329756,1714.787,4.5,35,0.25mM
2086,-0.319748,1965.621,4.5,35,0.25mM
2087,-0.30974,2204.984,4.5,35,0.25mM
2088,-0.299732,2457.714,4.5,35,0.25mM
2089,-0.289725,2708.832,4.5,35,0.25mM
2090,-0.279717,2953.03,4.5,35,0.25mM
2091,-0.269709,3189.17,4.5,35,0.25mM
2092,-0.259701,3428.343,4.5,35,0.25mM
2093,-0.249694,3659.648,4.5,35,0.25mM
2094,-0.239686,3879.009,4.5,35,0.25mM
2095,-0.229678,4099.887,4.5,35,0.25mM
2096,-0.21967,4317.352,4.5,35,0.25mM
2097,-0.209662,4526.475,4.5,35,0.25mM
2098,-0.199655,4602.597,4.5,35,0.25mM
2099,-0.189647,4629.33,4.5,35,0.25mM
2100,-0.179639,4628.761,4.5,35,0.25mM
2101,-0.169631,4612.361,4.5,35,0.25mM
2102,-0.159624,4606.957,4.5,35,0.25mM
2103,-0.149616,4596.53,4.5,35,0.25mM
2104,-0.139608,4583.164,4.5,35,0.25mM
2105,-0.129600736,4567.238,4.5,35,0.25mM
2106,-0.119592968,4541.737,4.5,35,0.25mM
2107,-0.109585184,4412.434,4.5,35,0.25mM
2108,-0.099577408,4248.813,4.5,35,0.25mM
2109,-0.089569624,4119.699,4.5,35,0.25mM
2110,-0.079561848,4007.554,4.5,35,0.25mM
2111,-0.069554072,3921.194,4.5,35,0.25mM
2112,-0.059546288,3858.249,4.5,35,0.25mM
2113,-0.049538508,3807.437,4.5,35,0.25mM
2114,-0.039530728,3757.479,4.5,35,0.25mM
2115,-0.029522948,3706.289,4.5,35,0.25mM
2116,-0.01951517,3647.04,4.5,35,0.25mM
2117,-0.009507391,3571.771,4.5,35,0.25mM
2118,0.000500388,3478.586,4.5,35,0.25mM
2119,0.010508168,3366.44,4.5,35,0.25mM
2120,0.020515946,3238.085,4.5,35,0.25mM
2121,0.030523726,3096.363,4.5,35,0.25mM
2122,0.040531504,2943.36,4.5,35,0.25mM
2123,0.050539284,2780.025,4.5,35,0.25mM
2124,0.060547064,2607.399,4.5,35,0.25mM
2125,0.070554848,2427.379,4.5,35,0.25mM
2126,0.080562624,2241.292,4.5,35,0.25mM
2127,0.090570408,2051.413,4.5,35,0.25mM
2128,0.100578184,1859.069,4.5,35,0.25mM
2129,0.11058596,1666.725,4.5,35,0.25mM
2130,0.120593744,1476.941,4.5,35,0.25mM
2131,0.130601528,1289.337,4.5,35,0.25mM
2132,0.140609,1103.724,4.5,35,0.25mM
2133,0.150617,916.784,4.5,35,0.25mM
2134,0.160624,735.532,4.5,35,0.25mM
2135,0.170632,554.658,4.5,35,0.25mM
2136,0.18064,381.938,4.5,35,0.25mM
2137,0.190648,217.559,4.5,35,0.25mM
2138,0.200655,70.62404,4.5,35,0.25mM
2139,0.210663,0,4.5,35,0.25mM
2140,0.220671,0,4.5,35,0.25mM
2141,0.230679,0,4.5,35,0.25mM
2142,0.240687,0,4.5,35,0.25mM
2143,0.250694,0,4.5,35,0.25mM
2144,0.260702,0,4.5,35,0.25mM
2145,0.27071,0,4.5,35,0.25mM
2146,0.280718,0,4.5,35,0.25mM
2147,0.290725,0,4.5,35,0.25mM
2148,0.300733,0,4.5,35,0.25mM
2149,0.310741,0,4.5,35,0.25mM
2150,0.320749,0,4.5,35,0.25mM
2151,0.330757,0,4.5,35,0.25mM
2152,0.340764,0,4.5,35,0.25mM
2153,0.350772,0,4.5,35,0.25mM
2154,0.36078,0,4.5,35,0.25mM
2155,0.370788,0,4.5,35,0.25mM
2156,0.380795,0,4.5,35,0.25mM
2157,0.390803,0,4.5,35,0.25mM
2158,0.400811,72.140704,4.5,35,0.25mM
2159,0.410819,230.736,4.5,35,0.25mM
2160,0.420827,337.952,4.5,35,0.25mM
2161,0.430834,436.446,4.5,35,0.25mM
2162,0.440842,535.794,4.5,35,0.25mM
2163,0.45085,607.366,4.5,35,0.25mM
2164,0.460858,663.96,4.5,35,0.25mM
2165,0.470866,695.527,4.5,35,0.25mM
2166,0.480873,756.103,4.5,35,0.25mM
2167,0.490881,813.36,4.5,35,0.25mM
2168,0.500889,1015.279,4.5,35,0.25mM
2169,0.510897,1007.505,4.5,35,0.25mM
2170,0.520904,1080.309,4.5,35,0.25mM
2171,0.530912,1074.432,4.5,35,0.25mM
2172,0.54092,1097.657,4.5,35,0.25mM
2173,0.550928,1094.908,4.5,35,0.25mM
2174,0.560936,1069.123,4.5,35,0.25mM
2175,0.570943,1075.664,4.5,35,0.25mM
2176,0.580951,1027.981,4.5,35,0.25mM
2177,0.590959,1017.553,4.5,35,0.25mM
2178,0.600967,990.252,4.5,35,0.25mM
2179,-0.599966,0,5.5,35,0.25mM
2180,-0.589958,-0.094762064,5.5,35,0.25mM
2181,-0.57995,0,5.5,35,0.25mM
2182,-0.569943,0,5.5,35,0.25mM
2183,-0.559935,0,5.5,35,0.25mM
2184,-0.549927,0,5.5,35,0.25mM
2185,-0.539919,0,5.5,35,0.25mM
2186,-0.529911,0,5.5,35,0.25mM
2187,-0.519904,-0.094762064,5.5,35,0.25mM
2188,-0.509896,-0.094762064,5.5,35,0.25mM
2189,-0.499888,0,5.5,35,0.25mM
2190,-0.48988,0,5.5,35,0.25mM
2191,-0.479872,0.094762064,5.5,35,0.25mM
2192,-0.469865,0,5.5,35,0.25mM
2193,-0.459857,0.071071548,5.5,35,0.25mM
2194,-0.449849,0.094762064,5.5,35,0.25mM
2195,-0.439841,0.041458403,5.5,35,0.25mM
2196,-0.429834,0,5.5,35,0.25mM
2197,-0.419826,0,5.5,35,0.25mM
2198,-0.409818,-0.094762064,5.5,35,0.25mM
2199,-0.39981,40.668056,5.5,35,0.25mM
2200,-0.389802,254.056,5.5,35,0.25mM
2201,-0.379795,480.148,5.5,35,0.25mM
2202,-0.369787,710.505,5.5,35,0.25mM
2203,-0.359779,938.967,5.5,35,0.25mM
2204,-0.349771,1162.214,5.5,35,0.25mM
2205,-0.339764,1378.541,5.5,35,0.25mM
2206,-0.329756,1595.343,5.5,35,0.25mM
2207,-0.319748,1812.05,5.5,35,0.25mM
2208,-0.30974,2030.557,5.5,35,0.25mM
2209,-0.299732,2252.098,5.5,35,0.25mM
2210,-0.289725,2472.218,5.5,35,0.25mM
2211,-0.279717,2696.034,5.5,35,0.25mM
2212,-0.269709,2921.652,5.5,35,0.25mM
2213,-0.259701,3147.648,5.5,35,0.25mM
2214,-0.249694,3375.731,5.5,35,0.25mM
2215,-0.239686,3604.097,5.5,35,0.25mM
2216,-0.229678,3835.403,5.5,35,0.25mM
2217,-0.21967,4071.922,5.5,35,0.25mM
2218,-0.209662,4153.732,5.5,35,0.25mM
2219,-0.199655,4158.471,5.5,35,0.25mM
2220,-0.189647,4158.756,5.5,35,0.25mM
2221,-0.179639,4158.187,5.5,35,0.25mM
2222,-0.169631,4152.594,5.5,35,0.25mM
2223,-0.159624,4145.2,5.5,35,0.25mM
2224,-0.149616,4135.151,5.5,35,0.25mM
2225,-0.139608,4123.776,5.5,35,0.25mM
2226,-0.129600736,4109.366,5.5,35,0.25mM
2227,-0.119592968,4095.716,5.5,35,0.25mM
2228,-0.109585184,4081.117,5.5,35,0.25mM
2229,-0.099577408,3988.216,5.5,35,0.25mM
2230,-0.089569624,3888.015,5.5,35,0.25mM
2231,-0.079561848,3818.244,5.5,35,0.25mM
2232,-0.069554072,3779.756,5.5,35,0.25mM
2233,-0.059546288,3746.767,5.5,35,0.25mM
2234,-0.049538508,3698.231,5.5,35,0.25mM
2235,-0.039530728,3627.228,5.5,35,0.25mM
2236,-0.029522948,3535.938,5.5,35,0.25mM
2237,-0.01951517,3428.248,5.5,35,0.25mM
2238,-0.009507391,3307.003,5.5,35,0.25mM
2239,0.000500388,3175.993,5.5,35,0.25mM
2240,0.010508168,3035.977,5.5,35,0.25mM
2241,0.020515946,2888.283,5.5,35,0.25mM
2242,0.030523726,2732.721,5.5,35,0.25mM
2243,0.040531504,2571.376,5.5,35,0.25mM
2244,0.050539284,2404.438,5.5,35,0.25mM
2245,0.060547064,2233.518,5.5,35,0.25mM
2246,0.070554848,2058.902,5.5,35,0.25mM
2247,0.080562624,1883.053,5.5,35,0.25mM
2248,0.090570408,1706.635,5.5,35,0.25mM
2249,0.100578184,1531.544,5.5,35,0.25mM
2250,0.11058596,1360.34,5.5,35,0.25mM
2251,0.120593744,1191.317,5.5,35,0.25mM
2252,0.130601528,1025.611,5.5,35,0.25mM
2253,0.140609,861.802,5.5,35,0.25mM
2254,0.150617,702.068,5.5,35,0.25mM
2255,0.160624,544.42,5.5,35,0.25mM
2256,0.170632,391.986,5.5,35,0.25mM
2257,0.18064,239.363,5.5,35,0.25mM
2258,0.190648,95.366024,5.5,35,0.25mM
2259,0.200655,0,5.5,35,0.25mM
2260,0.210663,0,5.5,35,0.25mM
2261,0.220671,0,5.5,35,0.25mM
2262,0.230679,0,5.5,35,0.25mM
2263,0.240687,0,5.5,35,0.25mM
2264,0.250694,0,5.5,35,0.25mM
2265,0.260702,0,5.5,35,0.25mM
2266,0.27071,0,5.5,35,0.25mM
2267,0.280718,0,5.5,35,0.25mM
2268,0.290725,-4.834495,5.5,35,0.25mM
2269,0.300733,-8.910893,5.5,35,0.25mM
2270,0.310741,-4.076398,5.5,35,0.25mM
2271,0.320749,-6.730434,5.5,35,0.25mM
2272,0.330757,-4.455446,5.5,35,0.25mM
2273,0.340764,-8.247326,5.5,35,0.25mM
2274,0.350772,-5.024252,5.5,35,0.25mM
2275,0.36078,-2.938555,5.5,35,0.25mM
2276,0.370788,-2.654269,5.5,35,0.25mM
2277,0.380795,-4.265806,5.5,35,0.25mM
2278,0.390803,-5.782581,5.5,35,0.25mM
2279,0.400811,-5.687819,5.5,35,0.25mM
2280,0.410819,-7.109715,5.5,35,0.25mM
2281,0.420827,-9.57446,5.5,35,0.25mM
2282,0.430834,-14.598945,5.5,35,0.25mM
2283,0.440842,-10.33279,5.5,35,0.25mM
2284,0.45085,-8.437083,5.5,35,0.25mM
2285,0.460858,-6.161862,5.5,35,0.25mM
2286,0.470866,-4.739965,5.5,35,0.25mM
2287,0.480873,-5.119014,5.5,35,0.25mM
2288,0.490881,-4.38437475,5.5,35,0.25mM
2289,0.500889,-3.602355,5.5,35,0.25mM
2290,0.510897,-4.076165,5.5,35,0.25mM
2291,0.520904,-2.938788,5.5,35,0.25mM
2292,0.530912,-3.317836,5.5,35,0.25mM
2293,0.54092,-2.654269,5.5,35,0.25mM
2294,0.550928,-2.464744,5.5,35,0.25mM
2295,0.560936,-2.48837675,5.5,35,0.25mM
2296,0.570943,-2.180225,5.5,35,0.25mM
2297,0.580951,-2.654269,5.5,35,0.25mM
2298,0.590959,-2.27522,5.5,35,0.25mM
2299,0.600967,-4.076165,5.5,35,0.25mM
2300,-0.599966,642.535,5.5,25,0.25mM
2301,-0.589958,0.568805,5.5,25,0.25mM
2302,-0.57995,0.189524,5.5,25,0.25mM
2303,-0.569943,0.189756,5.5,25,0.25mM
2304,-0.559935,0.189524,5.5,25,0.25mM
2305,-0.549927,8.887319,5.5,25,0.25mM
2306,-0.539919,16.020842,5.5,25,0.25mM
2307,-0.529911,19.149154,5.5,25,0.25mM
2308,-0.519904,9.57446,5.5,25,0.25mM
2309,-0.509896,16.77917,5.5,25,0.25mM
2310,-0.499888,4.360684,5.5,25,0.25mM
2311,-0.48988,5.782581,5.5,25,0.25mM
2312,-0.479872,44.080888,5.5,25,0.25mM
2313,-0.469865,74.510688,5.5,25,0.25mM
2314,-0.459857,116.6954,5.5,25,0.25mM
2315,-0.449849,224.669,5.5,25,0.25mM
2316,-0.439841,357.48,5.5,25,0.25mM
2317,-0.429834,509.156,5.5,25,0.25mM
2318,-0.419826,675.335,5.5,25,0.25mM
2319,-0.409818,880.951,5.5,25,0.25mM
2320,-0.39981,1072.726,5.5,25,0.25mM
2321,-0.389802,1270.567,5.5,25,0.25mM
2322,-0.379795,1466.513,5.5,25,0.25mM
2323,-0.369787,1676.963,5.5,25,0.25mM
2324,-0.359779,1875.564,5.5,25,0.25mM
2325,-0.349771,2080.989,5.5,25,0.25mM
2326,-0.339764,2311.347,5.5,25,0.25mM
2327,-0.329756,2551.563,5.5,25,0.25mM
2328,-0.319748,2796.14,5.5,25,0.25mM
2329,-0.30974,3008.107,5.5,25,0.25mM
2330,-0.299732,3227.183,5.5,25,0.25mM
2331,-0.289725,3443.321,5.5,25,0.25mM
2332,-0.279717,3646.566,5.5,25,0.25mM
2333,-0.269709,3858.723,5.5,25,0.25mM
2334,-0.259701,4019.688,5.5,25,0.25mM
2335,-0.249694,4018.456,5.5,25,0.25mM
2336,-0.239686,3939.49,5.5,25,0.25mM
2337,-0.229678,3903.941,5.5,25,0.25mM
2338,-0.21967,3870.952,5.5,25,0.25mM
2339,-0.209662,3846.683,5.5,25,0.25mM
2340,-0.199655,3811.419,5.5,25,0.25mM
2341,-0.189647,3769.423,5.5,25,0.25mM
2342,-0.179639,3670.645,5.5,25,0.25mM
2343,-0.169631,3542.763,5.5,25,0.25mM
2344,-0.159624,3431.756,5.5,25,0.25mM
2345,-0.149616,3333.83,5.5,25,0.25mM
2346,-0.139608,3262.163,5.5,25,0.25mM
2347,-0.129600736,3211.637,5.5,25,0.25mM
2348,-0.119592968,3176.846,5.5,25,0.25mM
2349,-0.109585184,3153.715,5.5,25,0.25mM
2350,-0.099577408,3152.673,5.5,25,0.25mM
2351,-0.089569624,3176.467,5.5,25,0.25mM
2352,-0.079561848,3191.066,5.5,25,0.25mM
2353,-0.069554072,3195.047,5.5,25,0.25mM
2354,-0.059546288,3175.803,5.5,25,0.25mM
2355,-0.049538508,3134.377,5.5,25,0.25mM
2356,-0.039530728,3085.556,5.5,25,0.25mM
2357,-0.029522948,3027.73,5.5,25,0.25mM
2358,-0.01951517,2956.063,5.5,25,0.25mM
2359,-0.009507391,2878.993,5.5,25,0.25mM
2360,0.000500388,2780.688,5.5,25,0.25mM
2361,0.010508168,2660.011,5.5,25,0.25mM
2362,0.020515946,2522.65,5.5,25,0.25mM
2363,0.030523726,2363.485,5.5,25,0.25mM
2364,0.040531504,2183.37,5.5,25,0.25mM
2365,0.050539284,1993.681,5.5,25,0.25mM
2366,0.060547064,1843.996,5.5,25,0.25mM
2367,0.070554848,1687.107,5.5,25,0.25mM
2368,0.080562624,1582.071,5.5,25,0.25mM
2369,0.090570408,1409.161,5.5,25,0.25mM
2370,0.100578184,1247.627,5.5,25,0.25mM
2371,0.11058596,1079.361,5.5,25,0.25mM
2372,0.120593744,919.533,5.5,25,0.25mM
2373,0.130601528,733.067,5.5,25,0.25mM
2374,0.140609,554.184,5.5,25,0.25mM
2375,0.150617,368.856,5.5,25,0.25mM
2376,0.160624,221.635,5.5,25,0.25mM
2377,0.170632,103.234296,5.5,25,0.25mM
2378,0.18064,5.4033,5.5,25,0.25mM
2379,0.190648,-9.290174,5.5,25,0.25mM
2380,0.200655,-9.195412,5.5,25,0.25mM
2381,0.210663,-3.033317,5.5,25,0.25mM
2382,0.220671,-8.057802,5.5,25,0.25mM
2383,0.230679,69.29668,5.5,25,0.25mM
2384,0.240687,434.361,5.5,25,0.25mM
2385,0.250694,743.779,5.5,25,0.25mM
2386,0.260702,1092.444,5.5,25,0.25mM
2387,0.27071,965.699,5.5,25,0.25mM
2388,0.280718,819.427,5.5,25,0.25mM
2389,0.290725,737.902,5.5,25,0.25mM
2390,0.300733,674.293,5.5,25,0.25mM
2391,0.310741,568.973,5.5,25,0.25mM
2392,0.320749,552.288,5.5,25,0.25mM
2393,0.330757,516.645,5.5,25,0.25mM
2394,0.340764,469.056,5.5,25,0.25mM
2395,0.350772,373.596,5.5,25,0.25mM
2396,0.36078,236.234,5.5,25,0.25mM
2397,0.370788,189.499,5.5,25,0.25mM
2398,0.380795,187.888,5.5,25,0.25mM
2399,0.390803,186.276,5.5,25,0.25mM
2400,0.400811,184.854,5.5,25,0.25mM
2401,0.410819,183.527,5.5,25,0.25mM
2402,0.420827,182.769,5.5,25,0.25mM
2403,0.430834,181.915,5.5,25,0.25mM
2404,0.440842,180.778,5.5,25,0.25mM
2405,0.45085,179.072,5.5,25,0.25mM
2406,0.460858,178.692,5.5,25,0.25mM
2407,0.470866,178.029,5.5,25,0.25mM
2408,0.480873,177.46,5.5,25,0.25mM
2409,0.490881,177.365,5.5,25,0.25mM
2410,0.500889,177.27,5.5,25,0.25mM
2411,0.510897,176.512,5.5,25,0.25mM
2412,0.520904,177.27,5.5,25,0.25mM
2413,0.530912,176.891,5.5,25,0.25mM
2414,0.54092,177.65,5.5,25,0.25mM
2415,0.550928,176.607,5.5,25,0.25mM
2416,0.560936,177.27,5.5,25,0.25mM
2417,0.570943,176.796,5.5,25,0.25mM
2418,0.580951,176.417,5.5,25,0.25mM
2419,0.590959,176.796,5.5,25,0.25mM
2420,0.600967,176.228,5.5,25,0.25mM
2421,-0.599966,-1.327134,5.5,45,0.25mM
2422,-0.589958,-0.853091,5.5,45,0.25mM
2423,-0.57995,2.749031,5.5,45,0.25mM
2424,-0.569943,6.066867,5.5,45,0.25mM
2425,-0.559935,6.635905,5.5,45,0.25mM
2426,-0.549927,3.412598,5.5,45,0.25mM
2427,-0.539919,1.516658,5.5,45,0.25mM
2428,-0.529911,2.274988,5.5,45,0.25mM
2429,-0.519904,2.085463,5.5,45,0.25mM
2430,-0.509896,1.516658,5.5,45,0.25mM
2431,-0.499888,1.990701,5.5,45,0.25mM
2432,-0.48988,1.61142,5.5,45,0.25mM
2433,-0.479872,1.895939,5.5,45,0.25mM
2434,-0.469865,1.611653,5.5,45,0.25mM
2435,-0.459857,2.085463,5.5,45,0.25mM
2436,-0.449849,2.559507,5.5,45,0.25mM
2437,-0.439841,2.085696,5.5,45,0.25mM
2438,-0.429834,2.085463,5.5,45,0.25mM
2439,-0.419826,1.706415,5.5,45,0.25mM
2440,-0.409818,3.223074,5.5,45,0.25mM
2441,-0.39981,2.464744,5.5,45,0.25mM
2442,-0.389802,2.938788,5.5,45,0.25mM
2443,-0.379795,1.895939,5.5,45,0.25mM
2444,-0.369787,2.749263,5.5,45,0.25mM
2445,-0.359779,2.938555,5.5,45,0.25mM
2446,-0.349771,3.223074,5.5,45,0.25mM
2447,-0.339764,1.421896,5.5,45,0.25mM
2448,-0.329756,7.773283,5.5,45,0.25mM
2449,-0.319748,245.999,5.5,45,0.25mM
2450,-0.30974,492.945,5.5,45,0.25mM
2451,-0.299732,737.143,5.5,45,0.25mM
2452,-0.289725,980.203,5.5,45,0.25mM
2453,-0.279717,1222.031,5.5,45,0.25mM
2454,-0.269709,1464.807,5.5,45,0.25mM
2455,-0.259701,1706.066,5.5,45,0.25mM
2456,-0.249694,1943.438,5.5,45,0.25mM
2457,-0.239686,2183.56,5.5,45,0.25mM
2458,-0.229678,2416.382,5.5,45,0.25mM
2459,-0.21967,2659.347,5.5,45,0.25mM
2460,-0.209662,2898.047,5.5,45,0.25mM
2461,-0.199655,3132.481,5.5,45,0.25mM
2462,-0.189647,3368.716,5.5,45,0.25mM
2463,-0.179639,3568.738,5.5,45,0.25mM
2464,-0.169631,3698.326,5.5,45,0.25mM
2465,-0.159624,3748.379,5.5,45,0.25mM
2466,-0.149616,3773.974,5.5,45,0.25mM
2467,-0.139608,3795.303,5.5,45,0.25mM
2468,-0.129600736,3815.116,5.5,45,0.25mM
2469,-0.119592968,3710.555,5.5,45,0.25mM
2470,-0.109585184,3594.049,5.5,45,0.25mM
2471,-0.099577408,3494.985,5.5,45,0.25mM
2472,-0.089569624,3379.807,5.5,45,0.25mM
2473,-0.079561848,3170.684,5.5,45,0.25mM
2474,-0.069554072,2975.117,5.5,45,0.25mM
2475,-0.059546288,2806.378,5.5,45,0.25mM
2476,-0.049538508,2675.558,5.5,45,0.25mM
2477,-0.039530728,2592.61,5.5,45,0.25mM
2478,-0.029522948,2546.634,5.5,45,0.25mM
2479,-0.01951517,2505.302,5.5,45,0.25mM
2480,-0.009507391,2445.769,5.5,45,0.25mM
2481,0.000500388,2359.124,5.5,45,0.25mM
2482,0.010508168,2240.249,5.5,45,0.25mM
2483,0.020515946,2093.598,5.5,45,0.25mM
2484,0.030523726,1923.531,5.5,45,0.25mM
2485,0.040531504,1733.747,5.5,45,0.25mM
2486,0.050539284,1528.227,5.5,45,0.25mM
2487,0.060547064,1309.055,5.5,45,0.25mM
2488,0.070554848,1077.371,5.5,45,0.25mM
2489,0.080562624,838.576,5.5,45,0.25mM
2490,0.090570408,593.715,5.5,45,0.25mM
2491,0.100578184,345.156,5.5,45,0.25mM
2492,0.11058596,96.219344,5.5,45,0.25mM
2493,0.120593744,-4.739965,5.5,45,0.25mM
2494,0.130601528,-2.749031,5.5,45,0.25mM
2495,0.140609,-1.13761,5.5,45,0.25mM
2496,0.150617,-1.706182,5.5,45,0.25mM
2497,0.160624,-1.232372,5.5,45,0.25mM
2498,0.170632,-1.421896,5.5,45,0.25mM
2499,0.18064,-1.61142,5.5,45,0.25mM
2500,0.190648,-1.706415,5.5,45,0.25mM
2501,0.200655,-1.706415,5.5,45,0.25mM
2502,0.210663,-1.848558,5.5,45,0.25mM
2503,0.220671,-1.895939,5.5,45,0.25mM
2504,0.230679,-2.085463,5.5,45,0.25mM
2505,0.240687,-1.232372,5.5,45,0.25mM
2506,0.250694,-1.990701,5.5,45,0.25mM
2507,0.260702,-2.559507,5.5,45,0.25mM
2508,0.27071,-2.27522,5.5,45,0.25mM
2509,0.280718,-2.464744,5.5,45,0.25mM
2510,0.290725,-2.654269,5.5,45,0.25mM
2511,0.300733,-2.46471525,5.5,45,0.25mM
2512,0.310741,-2.464744,5.5,45,0.25mM
2513,0.320749,-2.275104,5.5,45,0.25mM
2514,0.330757,-1.990701,5.5,45,0.25mM
2515,0.340764,-1.8485,5.5,45,0.25mM
2516,0.350772,-1.801061,5.5,45,0.25mM
2517,0.36078,-1.327134,5.5,45,0.25mM
2518,0.370788,-1.706299,5.5,45,0.25mM
2519,0.380795,-2.654385,5.5,45,0.25mM
2520,0.390803,-2.464744,5.5,45,0.25mM
2521,0.400811,-1.706299,5.5,45,0.25mM
2522,0.410819,-1.516775,5.5,45,0.25mM
2523,0.420827,-2.08558,5.5,45,0.25mM
2524,0.430834,-1.68269575,5.5,45,0.25mM
2525,0.440842,-1.13761,5.5,45,0.25mM
2526,0.45085,-1.990818,5.5,45,0.25mM
2527,0.460858,-1.51677475,5.5,45,0.25mM
2528,0.470866,-1.801061,5.5,45,0.25mM
2529,0.480873,-1.13761,5.5,45,0.25mM
2530,0.490881,-1.706299,5.5,45,0.25mM
